is_paid,price,num_subscribers,num_reviews,num_lectures,level,content_duration,published_timestamp.1,subject,year,month,Day,Quarter,Profit,Duration_Category,Price_category,course_title_cleaned
TRUE,90,48,12,18,Beginner Level,2.5,2017-05-05 16:58:52+00:00,Business Finance,2017,May,Friday,2,4320,7:12:00,55:100,Trader sur le Forex avec Ichimoku
TRUE,90,18,7,97,All Levels,7,2016-12-16 15:01:34+00:00,Business Finance,2016,December,Friday,4,1620,20,55:100,Mastering the Market : (Technical Analysis + Candlestick)
TRUE,90,16,4,24,All Levels,4,2015-10-23 18:19:32+00:00,Business Finance,2015,October,Friday,4,1440,12:20:00,55:100,Aprende desde cero a operar el mercado de divisas FOREX
TRUE,90,0,0,12,Beginner Level,1,2017-02-08 22:15:56+00:00,Business Finance,2017,February,Wednesday,1,0,0:01:00,55:100,Teeter-Totter Accounting
TRUE,95,23572,210,20,All Levels,2,2016-06-20 18:46:15+00:00,Web Development,2016,June,Monday,2,2239340,3:07:00,55:100,WordPress Development For Beginners
TRUE,95,22623,783,73,All Levels,8,2016-06-20 18:48:26+00:00,Web Development,2016,June,Monday,2,2149185,20,55:100,"Build Responsive Website Using HTML, CSS, JS And Bootstrap"
TRUE,95,15500,754,65,All Levels,68.5,2013-10-16 11:37:30+00:00,Graphic Design,2013,October,Wednesday,4,1472500,20,55:100,Anatomy for Figure Drawing: Mastering the Human Figure
TRUE,95,12394,218,30,Beginner Level,2.5,2015-02-20 21:39:41+00:00,Business Finance,2015,February,Friday,1,1177430,7:12:00,55:100,Options Trading Introduction: Day Trade Stock Options
TRUE,95,11170,35,19,All Levels,2.5,2016-02-02 21:05:27+00:00,Web Development,2016,February,Tuesday,1,1061150,7:12:00,55:100,Practical CSS Website Development: Crash Course 
TRUE,95,10605,71,77,All Levels,3,2014-10-24 18:13:49+00:00,Business Finance,2014,October,Friday,4,1007475,7:12:00,55:100,Learn to Trade for Profit: Find and Trade Winning Stocks
TRUE,95,10179,68,17,Beginner Level,1.5,2015-08-14 00:27:33+00:00,Web Development,2015,August,Friday,3,967005,1:03:00,55:100,JavaScript Basics Web Development Building Blocks
TRUE,95,9832,71,59,Beginner Level,2,2017-01-06 15:14:59+00:00,Web Development,2017,January,Friday,1,934040,3:07:00,55:100,Beginning Web development Learn the basics of HTML
TRUE,95,9375,219,43,All Levels,7,2014-01-10 18:41:55+00:00,Web Development,2014,January,Friday,1,890625,20,55:100,Ruby on Rails: Training and Skills to Build Web Applications
TRUE,95,8594,37,18,All Levels,2,2016-07-04 22:11:35+00:00,Web Development,2016,July,Monday,3,816430,3:07:00,55:100,Interaction Design Specialist For Web Developers
TRUE,95,8095,249,12,Beginner Level,0.583333333,2013-06-09 00:21:26+00:00,Business Finance,2013,June,Sunday,2,769025,0:01:00,55:100,Financial Statements Made Easy
TRUE,95,7743,340,33,Beginner Level,1.5,2015-09-10 00:30:48+00:00,Business Finance,2015,September,Thursday,3,735585,1:03:00,55:100,Basic Excel for Basic Bookkeeping and Accounting
TRUE,95,7517,89,47,All Levels,4.5,2014-04-21 11:35:18+00:00,Web Development,2014,April,Monday,2,714115,12:20:00,55:100,Create A Custom Responsive WordPress Website For A Client
TRUE,95,7130,39,24,All Levels,2,2015-08-18 18:37:17+00:00,Web Development,2015,August,Tuesday,3,677350,3:07:00,55:100,JavaScript HTML CSS Project make a Quiz Tutorial
TRUE,95,6858,382,41,Beginner Level,3.5,2015-11-09 21:17:04+00:00,Graphic Design,2015,November,Monday,4,651510,7:12:00,55:100,Graphic Design Masterclass: Learn Graphic Design in Projects
TRUE,95,6092,25,29,Beginner Level,1.5,2016-11-03 05:22:20+00:00,Business Finance,2016,November,Thursday,4,578740,1:03:00,55:100,Option Trading for Rookies: The Covered Call Option Strategy
TRUE,95,6000,21,25,Beginner Level,1.5,2015-10-02 17:26:20+00:00,Web Development,2015,October,Friday,4,570000,1:03:00,55:100,JavaScript project Learn to create a memory Game and more
TRUE,95,5738,9,35,All Levels,4,2017-06-28 23:35:31+00:00,Web Development,2017,June,Wednesday,2,545110,12:20:00,55:100,Responsive PHP Registration Form: From Scratch
TRUE,95,5177,318,70,All Levels,13.5,2015-09-21 23:12:59+00:00,Web Development,2015,September,Monday,3,491815,20,55:100,Spring Framework  (Java Enterprise JEE) with AngularJS
TRUE,95,5065,40,12,Beginner Level,0.533333333,2015-11-13 18:02:28+00:00,Web Development,2015,November,Friday,4,481175,0:01:00,55:100,Build a Website in  Minutes
TRUE,95,4982,276,240,All Levels,23,2015-08-20 21:25:34+00:00,Musical Instruments,2015,August,Thursday,3,473290,20,55:100,The Complete Piano Course - Master The Piano
TRUE,95,4675,15,56,All Levels,6,2015-03-05 01:18:27+00:00,Web Development,2015,March,Thursday,1,444125,12:20:00,55:100,How to Build Your Own Website with WordPress: A Step-by-Step Guide 
TRUE,95,4530,13,31,All Levels,1.5,2015-08-06 19:08:20+00:00,Business Finance,2015,August,Thursday,3,430350,1:03:00,55:100,EFT for Stock Options Trading Success & Making Better Trades
TRUE,95,4463,59,36,Intermediate Level,5.5,2016-10-13 17:34:00+00:00,Web Development,2016,October,Thursday,4,423985,12:20:00,55:100,Django + AngularJS for a Powerful Web Application
TRUE,95,4103,19,15,Beginner Level,1,2013-11-13 11:08:51+00:00,Business Finance,2013,November,Wednesday,4,389785,0:01:00,55:100,Mergers and Acquisitions M&A Essentials You Need to Know
TRUE,95,3619,93,19,Intermediate Level,1,2016-10-26 14:19:40+00:00,Web Development,2016,October,Wednesday,4,343805,0:01:00,55:100,Learn JSON with JavaScript Objects and APIs in  hour
TRUE,95,3360,12,34,All Levels,3,2015-03-15 20:29:17+00:00,Business Finance,2015,March,Sunday,1,319200,7:12:00,55:100,Startup Business: How To Raise Seed Capital
TRUE,95,2917,148,23,All Levels,2.5,2015-01-30 22:13:03+00:00,Business Finance,2015,January,Friday,1,277115,7:12:00,55:100,"Trading Stock Chart Patterns For Immediate, Explosive Gains"
TRUE,95,2888,26,24,All Levels,2.5,2015-04-13 17:53:02+00:00,Web Development,2015,April,Monday,2,274360,7:12:00,55:100,Wordpress Security
TRUE,95,2814,14,39,Beginner Level,2,2014-11-18 04:02:55+00:00,Web Development,2014,November,Tuesday,4,267330,3:07:00,55:100,Create Your Own Successful Online School To Sell Courses
TRUE,95,2789,243,26,Expert Level,3.5,2015-11-12 19:01:10+00:00,Web Development,2015,November,Thursday,4,264955,7:12:00,55:100,JavaScript Design Patterns:  Patterns for Expert Code
TRUE,95,2743,589,61,All Levels,14.5,2016-02-01 17:27:04+00:00,Web Development,2016,February,Monday,1,260585,20,55:100,Building An E-Commerce Store Using Java Spring Framework
TRUE,95,2688,61,50,All Levels,2,2015-05-13 22:54:25+00:00,Business Finance,2015,May,Wednesday,2,255360,3:07:00,55:100,Technical Analysis : Master the Basics of Trading
TRUE,95,2635,25,30,All Levels,2,2016-10-13 22:36:36+00:00,Web Development,2016,October,Thursday,4,250325,3:07:00,55:100,Ultimate CSS Course - From Beginners To Professional
TRUE,95,2558,19,16,Beginner Level,3,2016-10-19 03:26:29+00:00,Musical Instruments,2016,October,Wednesday,4,243010,7:12:00,55:100,"Blues Guitar Lessons for Beginners: Chords, Rhythm and Lead"
TRUE,95,2555,28,55,All Levels,6,2012-09-04 02:21:04+00:00,Graphic Design,2012,September,Tuesday,3,242725,12:20:00,55:100,Graphic Design Secrets Revealed
TRUE,95,2493,276,108,All Levels,9.5,2015-01-31 19:02:09+00:00,Business Finance,2015,January,Saturday,1,236835,20,55:100,Learn How To Successfully Trade Stocks: In  Simple Steps
TRUE,95,2451,11,36,All Levels,3,2017-05-30 20:07:24+00:00,Business Finance,2017,May,Tuesday,2,232845,7:12:00,55:100,Beginner to Pro - Financial Analysis in Excel 
TRUE,95,2430,15,36,All Levels,2,2016-10-13 21:24:51+00:00,Web Development,2016,October,Thursday,4,230850,3:07:00,55:100,The Complete HMTL Course - Go From Beginner To Advanced!
TRUE,95,2415,16,115,All Levels,2.5,2015-02-17 18:46:37+00:00,Musical Instruments,2015,February,Tuesday,1,229425,7:12:00,55:100,Piano - Circle of ths to Play A Song in  Keys in  Days
TRUE,95,2362,4,13,Beginner Level,1,2017-01-10 17:41:50+00:00,Web Development,2017,January,Tuesday,1,224390,0:01:00,55:100,WordPress Domination #: Leads & Scarcity
TRUE,95,2361,74,40,All Levels,5.5,2013-09-24 03:52:32+00:00,Graphic Design,2013,September,Tuesday,3,224295,12:20:00,55:100,The Logo Design Process From Start To Finish
TRUE,95,2240,185,44,All Levels,2.5,2014-12-03 21:41:25+00:00,Business Finance,2014,December,Wednesday,4,212800,7:12:00,55:100,Financial Modeling: Build a Complete DCF Valuation Model
TRUE,95,2185,283,45,All Levels,3.5,2015-07-20 22:38:11+00:00,Web Development,2015,July,Monday,3,207575,7:12:00,55:100,Learn OAuth . - Get started as an API Security Expert
TRUE,95,2164,10,113,All Levels,2,2016-11-07 14:54:19+00:00,Musical Instruments,2016,November,Monday,4,205580,3:07:00,55:100,Master Class # :  Play Piano Techniques Learn Piano  to
TRUE,95,2153,14,13,Beginner Level,1.5,2015-07-27 18:39:51+00:00,Business Finance,2015,July,Monday,3,204535,1:03:00,55:100,Stock Market Leverage: How to Start Trading Options Wisely
TRUE,95,2086,56,22,Beginner Level,1,2016-12-12 16:52:38+00:00,Web Development,2016,December,Monday,4,198170,0:01:00,55:100,JavaScript for beginners in  hour
TRUE,95,2073,24,16,All Levels,2,2015-02-25 21:35:25+00:00,Web Development,2015,February,Wednesday,1,196935,3:07:00,55:100,PSD to HTML/CSS using Twitter Bootstrap ! 
TRUE,95,2035,19,23,All Levels,1.5,2016-10-16 17:25:29+00:00,Graphic Design,2016,October,Sunday,4,193325,1:03:00,55:100,Design & Create Text Logos in Adobe Photoshop CS
TRUE,95,2026,3,62,Intermediate Level,2.5,2017-03-09 16:25:04+00:00,Musical Instruments,2017,March,Thursday,1,192470,7:12:00,55:100,Master Class Piano Techniques: Tips To EZ Coordinate  Hands
TRUE,95,1825,24,33,All Levels,2.5,2015-03-05 22:37:01+00:00,Graphic Design,2015,March,Thursday,1,173375,7:12:00,55:100,Book Design With MS Word And Canva 
TRUE,95,1815,249,42,Expert Level,5,2015-06-17 21:54:47+00:00,Web Development,2015,June,Wednesday,2,172425,12:20:00,55:100,Mastering CSS
TRUE,95,1811,118,36,All Levels,3.5,2015-03-18 21:27:54+00:00,Web Development,2015,March,Wednesday,1,172045,7:12:00,55:100,Amazon s Mastery - THE How-To' Guides For Amazon S
TRUE,95,1776,14,29,All Levels,2.5,2015-07-08 21:09:43+00:00,Business Finance,2015,July,Wednesday,3,168720,7:12:00,55:100,Forex Trading vs Option Trading
TRUE,95,1741,85,84,All Levels,7,2014-10-05 16:09:30+00:00,Business Finance,2014,October,Sunday,4,165395,20,55:100,Technical Analysis : Ten Primary Candlestick Reversals
TRUE,95,1730,12,12,All Levels,1.5,2014-07-24 15:20:39+00:00,Business Finance,2014,July,Thursday,3,164350,1:03:00,55:100,Accounting : Learn Business Finance Forecasting in mins
TRUE,95,1730,18,53,All Levels,2,2016-01-27 17:38:23+00:00,Business Finance,2016,January,Wednesday,1,164350,3:07:00,55:100,Technical Analysis : How to Profit During Market Crashes
TRUE,95,1710,13,16,Beginner Level,1,2016-05-15 18:57:39+00:00,Graphic Design,2016,May,Sunday,2,162450,0:01:00,55:100,BUSINESS CARD DESIGN IN POWERPOINT
TRUE,95,1659,73,38,All Levels,5.5,2013-03-25 01:44:54+00:00,Web Development,2013,March,Monday,1,157605,12:20:00,55:100,Create a Responsive Business Website with WordPress
TRUE,95,1580,26,14,Intermediate Level,1,2015-09-07 20:21:39+00:00,Business Finance,2015,September,Monday,3,150100,0:01:00,55:100,Stock Options Trades Using Interactive Brokers
TRUE,95,1534,24,23,Beginner Level,1.5,2016-05-03 00:54:17+00:00,Graphic Design,2016,May,Tuesday,2,145730,1:03:00,55:100,FLAT ICON DESIGN IN POWERPOINT
TRUE,95,1437,24,20,Beginner Level,1,2017-03-09 23:25:27+00:00,Web Development,2017,March,Thursday,1,136515,0:01:00,55:100,Fix Google's New 'Not Secure' Warning with Let's Encrypt!
TRUE,95,1418,57,19,Beginner Level,1.5,2015-03-22 23:59:21+00:00,Graphic Design,2015,March,Sunday,1,134710,1:03:00,55:100,Adobe Illustrator: Create a Quick & Easy Unique Illustration
TRUE,95,1388,11,58,All Levels,7,2015-09-29 21:30:21+00:00,Web Development,2015,September,Tuesday,3,131860,20,55:100,Web Development Essential Skills - Complete HTML and CSS
TRUE,95,1222,14,61,All Levels,6,2015-10-07 17:25:18+00:00,Business Finance,2015,October,Wednesday,4,116090,12:20:00,55:100,Accounting Department's Tips & Tricks - Beginner to Advanced
TRUE,95,1212,15,39,All Levels,4.5,2017-01-24 00:17:39+00:00,Web Development,2017,January,Tuesday,1,115140,12:20:00,55:100,Pimcore Developer: Implement a Blog from a Bootstrap Theme
TRUE,95,1202,76,64,Expert Level,3.5,2015-03-23 17:03:31+00:00,Business Finance,2015,March,Monday,1,114190,7:12:00,55:100,Trend Following Stocks: A Complete Trading System
TRUE,95,1199,58,31,Beginner Level,2,2013-02-18 20:31:06+00:00,Musical Instruments,2013,February,Monday,1,113905,3:07:00,55:100,World's Fastest Piano Method - The Piano Revolution!
TRUE,95,1165,21,41,Beginner Level,2.5,2017-05-28 23:41:03+00:00,Business Finance,2017,May,Sunday,2,110675,7:12:00,55:100,Python Algo Stock Trading: Automate Your Trading!
TRUE,95,1150,6,27,All Levels,2.5,2015-05-25 23:32:56+00:00,Business Finance,2015,May,Monday,2,109250,7:12:00,55:100,How to become a successful day trader
TRUE,95,1134,9,24,All Levels,1.5,2014-12-03 17:10:58+00:00,Web Development,2014,December,Wednesday,4,107730,1:03:00,55:100,Build Your Own Membership Website With Joomla
TRUE,95,1123,31,13,Beginner Level,0.633333333,2016-05-23 18:15:45+00:00,Graphic Design,2016,May,Monday,2,106685,0:01:00,55:100,FACEBOOK COVERS IN POWERPOINT
TRUE,95,1087,220,32,Intermediate Level,3.5,2016-11-07 17:53:40+00:00,Web Development,2016,November,Monday,4,103265,7:12:00,55:100,Learn by Doing: Vue JS . the Right Way
TRUE,95,1064,11,110,All Levels,2.5,2015-02-07 18:40:39+00:00,Musical Instruments,2015,February,Saturday,1,101080,7:12:00,55:100,Play By Ear #: Play Song By Ear with  Chords Using Any Key
TRUE,95,1046,12,28,Beginner Level,1,2016-04-15 18:02:17+00:00,Graphic Design,2016,April,Friday,2,99370,0:01:00,55:100,LOGO DESIGN IN POWERPOINT
TRUE,95,1030,1,44,Intermediate Level,4.5,2017-03-03 22:16:24+00:00,Musical Instruments,2017,March,Friday,1,97850,12:20:00,55:100,Classical Guitar Essentials - The Basics Part 
TRUE,95,1028,2,26,Intermediate Level,2,2016-03-17 18:49:15+00:00,Graphic Design,2016,March,Thursday,1,97660,3:07:00,55:100,Most Wanted Flat Design Techniques #: Office Space
TRUE,95,1016,5,25,Intermediate Level,1.5,2016-03-17 16:47:34+00:00,Graphic Design,2016,March,Thursday,1,96520,1:03:00,55:100,Most Wanted Flat Design Techniques #: Hipster Businessman
TRUE,95,975,141,18,All Levels,3.5,2016-12-08 16:53:19+00:00,Web Development,2016,December,Thursday,4,92625,7:12:00,55:100,The Sass Course! Learn Sass for Real-World Websites
TRUE,95,941,2,26,All Levels,2.5,2017-03-06 18:24:49+00:00,Graphic Design,2017,March,Monday,1,89395,7:12:00,55:100,Portrait Typography in Photoshop - Anyone can do Typography
TRUE,95,913,117,48,Expert Level,2,2016-05-18 16:04:14+00:00,Business Finance,2016,May,Wednesday,2,86735,3:07:00,55:100,Candlestick Analysis For Professional Traders
TRUE,95,871,79,59,All Levels,2,2015-06-16 21:35:07+00:00,Business Finance,2015,June,Tuesday,2,82745,3:07:00,55:100,Investing In Stocks With  Simple Rules
TRUE,95,827,50,39,All Levels,2.5,2015-07-14 16:07:03+00:00,Graphic Design,2015,July,Tuesday,3,78565,7:12:00,55:100,Become A Logo Designer 
TRUE,95,817,6,32,All Levels,1.5,2017-05-28 23:56:09+00:00,Web Development,2017,May,Sunday,2,77615,1:03:00,55:100,Superb jQuery Course - Become Certified jQuery Developer
TRUE,95,810,27,61,All Levels,2.5,2016-08-25 18:10:44+00:00,Business Finance,2016,August,Thursday,3,76950,7:12:00,55:100,Option Trading for Rookies: Basic Option Strategies
TRUE,95,799,87,41,Beginner Level,6,2016-05-30 23:54:43+00:00,Web Development,2016,May,Monday,2,75905,12:20:00,55:100,"JSON with Java APIs, jQuery and JSON REST Web Services"
TRUE,95,798,198,25,Beginner Level,0.666666667,2016-04-06 20:48:07+00:00,Graphic Design,2016,April,Wednesday,2,75810,0:01:00,55:100,Design bestselling T-shirts from Beginner to Expert.
TRUE,95,767,104,81,Beginner Level,5.5,2016-07-22 15:37:25+00:00,Web Development,2016,July,Friday,3,72865,12:20:00,55:100,Docker for Developers - Newest Version . with Swarm Mode
TRUE,95,739,28,45,All Levels,2,2014-12-23 15:28:09+00:00,Business Finance,2014,December,Tuesday,4,70205,3:07:00,55:100,Learn to Trade for Profit: Ten Most Profitable Trading Rules
TRUE,95,694,39,39,Expert Level,4,2015-09-04 20:18:51+00:00,Web Development,2015,September,Friday,3,65930,12:20:00,55:100,Mastering JavaScript
TRUE,95,654,86,239,Intermediate Level,25.5,2016-06-26 21:15:57+00:00,Web Development,2016,June,Sunday,2,62130,20,55:100,Building a ASP.NET MVC  Membership Website
TRUE,95,638,25,36,All Levels,5,2015-06-17 22:23:31+00:00,Business Finance,2015,June,Wednesday,2,60610,12:20:00,55:100,Python for Trading & Investing
TRUE,95,623,14,30,Beginner Level,3,2017-03-27 18:46:54+00:00,Graphic Design,2017,March,Monday,1,59185,7:12:00,55:100,LaTeX A-Z: from beginner to advance in less than  hour
TRUE,95,583,7,35,Beginner Level,3.5,2017-01-23 22:41:08+00:00,Web Development,2017,January,Monday,1,55385,7:12:00,55:100,Joomla for Beginners - Learn how to build a website with CMS
TRUE,95,557,39,28,All Levels,2.5,2015-03-31 00:48:23+00:00,Web Development,2015,March,Tuesday,1,52915,7:12:00,55:100,Create a Membership Site with Wishlist Member & Wordpress
TRUE,95,507,19,59,All Levels,2,2016-09-02 22:19:00+00:00,Business Finance,2016,September,Friday,3,48165,3:07:00,55:100,Option Trading for Rookies: Make & Manage Profitable Trades
TRUE,95,505,88,78,All Levels,11.5,2016-05-17 20:06:37+00:00,Graphic Design,2016,May,Tuesday,2,47975,20,55:100,Photoshop CC MasterClass
TRUE,95,502,62,59,Beginner Level,5,2016-12-31 03:11:31+00:00,Web Development,2016,December,Saturday,4,47690,12:20:00,55:100,"Modern Web Development with SASS, Gulp, NPM & Web Workflows"
TRUE,95,494,46,37,Expert Level,3,2015-12-10 18:16:09+00:00,Web Development,2015,December,Thursday,4,46930,7:12:00,55:100,Mastering Meteor: Reactive Full Stack JavaScript
TRUE,95,481,75,77,Intermediate Level,6,2015-04-08 16:23:36+00:00,Web Development,2015,April,Wednesday,2,45695,12:20:00,55:100,Build an Advanced Single Page with Bootstrap & WordPress
TRUE,95,478,37,18,All Levels,1.5,2016-09-15 17:20:21+00:00,Web Development,2016,September,Thursday,3,45410,1:03:00,55:100,Wordpress Backup & Restore
TRUE,95,464,26,22,Expert Level,1.5,2015-09-03 18:55:11+00:00,Web Development,2015,September,Thursday,3,44080,1:03:00,55:100,Mastering AngularJS UI Development
TRUE,95,462,50,86,All Levels,12,2017-05-02 16:41:21+00:00,Graphic Design,2017,May,Tuesday,2,43890,20,55:100,Illustrator CC MasterClass
TRUE,95,458,28,40,All Levels,4.5,2015-06-12 20:39:37+00:00,Web Development,2015,June,Friday,2,43510,12:20:00,55:100,JavaScript High Performance
TRUE,95,452,10,18,All Levels,2.5,2017-05-14 14:30:46+00:00,Musical Instruments,2017,May,Sunday,2,42940,7:12:00,55:100,Introduction to Gypsy Jazz Guitar
TRUE,95,424,45,60,All Levels,3.5,2015-10-16 20:21:09+00:00,Web Development,2015,October,Friday,4,40280,7:12:00,55:100,Master Typescript : Learn Typescript from scratch
TRUE,95,401,67,20,All Levels,1.5,2013-07-23 20:45:33+00:00,Business Finance,2013,July,Tuesday,3,38095,1:03:00,55:100,MatemÃ¡tica Financeira de um jeito fÃ¡cil
TRUE,95,367,42,35,All Levels,5,2017-06-21 23:18:47+00:00,Business Finance,2017,June,Wednesday,2,34865,12:20:00,55:100,Cryptocurrency Trading: Complete Guide To Trading Altcoins
TRUE,95,353,27,105,All Levels,18.5,2016-12-01 17:36:07+00:00,Business Finance,2016,December,Thursday,4,33535,20,55:100,High Probability Trading Across Any Market: Stocks & Forex
TRUE,95,353,34,41,Expert Level,3,2015-12-29 23:10:30+00:00,Web Development,2015,December,Tuesday,4,33535,7:12:00,55:100,Mastering TypeScript
TRUE,95,335,25,29,All Levels,1.5,2015-11-27 17:38:51+00:00,Business Finance,2015,November,Friday,4,31825,1:03:00,55:100,Day Trading - Learn to Day Trade / Swing Trade In One Hour.
TRUE,95,314,43,49,Beginner Level,6.5,2016-04-21 15:10:14+00:00,Web Development,2016,April,Thursday,2,29830,20,55:100,Fundamentals of Angular  Full Stack Design
TRUE,95,302,6,19,All Levels,2,2015-01-29 08:03:35+00:00,Business Finance,2015,January,Thursday,1,28690,3:07:00,55:100,Bitcoin Trading 
TRUE,95,301,44,91,Intermediate Level,7.5,2016-07-10 16:04:35+00:00,Web Development,2016,July,Sunday,3,28595,20,55:100,Advanced WordPress Topics: Post Types Taxonomies & Metaboxes
TRUE,95,299,5,65,All Levels,2.5,2015-11-12 00:51:16+00:00,Business Finance,2015,November,Thursday,4,28405,7:12:00,55:100,Trade for Profit: Find-Trade Stocks Successfully Arabic Ø¹Ø±Ø¨ÙŠ
TRUE,95,274,41,18,All Levels,1.5,2015-10-26 23:22:09+00:00,Business Finance,2015,October,Monday,4,26030,1:03:00,55:100,Accounting Made Easy: A Quick Guide to Financial Accounting
TRUE,95,264,0,79,All Levels,3,2015-10-08 17:04:03+00:00,Business Finance,2015,October,Thursday,4,25080,7:12:00,55:100,Learn to Trade for Profit: Finding Winning Stocks - Chinese
TRUE,95,227,16,20,Intermediate Level,2,2016-10-03 16:16:36+00:00,Web Development,2016,October,Monday,4,21565,3:07:00,55:100,Learn Spring Security  Intermediate - Hands On
